K2 MAC Lookup,K2 Host Name,K2 IP Address,Labstats Host Name VS K2 MAC,Labstats IP Address VS K2 MAC,IP MissMatch,Name Match,Column1,Column2,Column3
18:66:DA:15:FB:14,ITS8522WK-W10,192.168.26.156,ITS8522WK-W10,192.168.26.156,Match,Match,34:17:EB:A4:FC:C4,#VALUE!,#VALUE!
18:66:DA:15:F9:D8,ITS8523WK-W10,192.168.26.157,ITS8523WK-W10,192.168.26.157,Match,Match,34:17:EB:A4:F7:E7,#VALUE!,#VALUE!
34:17:EB:A5:4A:19,UDIADMI-D293Q91,192.168.26.181,ITS8505WK-W7,192.168.9.28,No Match,No Match,18:66:DA:15:FB:53,#VALUE!,#VALUE!
34:17:EB:A4:FB:B9,UDIADMI-74JKRB5,192.168.26.182,#N/A,#N/A,#N/A,#N/A,18:66:DA:11:E7:F6,#VALUE!,#VALUE!
34:17:EB:A4:FC:C4,ITS8542WK-W7,192.168.26.252,ITS8542WK-W7,192.168.26.252,Match,Match,18:66:DA:15:FB:E7,#VALUE!,#VALUE!
34:17:EB:A4:F7:E7,ITS8543WK-W7,192.168.26.253,ITS8543WK-W7,192.168.26.253,Match,Match,18:66:DA:15:F8:27,#VALUE!,#VALUE!
18:66:DA:15:FB:53,ITS8524WK-W10,192.168.26.254,ITS8524WK-W10,192.168.26.254,Match,Match,18:66:DA:15:FD:2B,#VALUE!,#VALUE!
18:66:DA:11:E7:F6,UDIADMI-RN57SG9,192.168.26.38,ITS8514WK-W10,192.168.26.38,Match,No Match,18:66:DA:15:F9:31,#VALUE!,#VALUE!
18:66:DA:15:FB:E7,ITS8527WK-W10,192.168.26.62,ITS8527WK-W10,192.168.26.62,Match,Match,34:17:EB:B1:E7:78,#VALUE!,#VALUE!
18:66:DA:15:F8:27,UDIADMI-3QV3PGR,192.168.26.86,ITS8400WK-W10,192.168.26.86,Match,No Match,34:17:EB:A4:FB:B9-C0:C1:C0:69:25:1C,34:17:EB:A4:FB:B9,#VALUE!
18:66:DA:15:FD:2B,ITS8515WK-W10,192.168.26.89,ITS8515WK-W10,192.168.26.89,Match,Match,34:17:EB:A4:F9:6B,#VALUE!,#VALUE!
18:66:DA:15:F9:31,ITS8516WK-W10,192.168.26.90,ITS8516WK-W10,192.168.26.90,Match,Match,08:00:27:00:88:62-08:00:27:00:FC:7F-34:17:EB:B2:C3:26,08:00:27:00:88:62,08:00:27:00:FC:7F
34:17:EB:B1:74:3F,ITS8437WK-W10,192.168.26.98,ITS8437WK-W10,172.22.16.208,No Match,Match,08:00:27:00:CC:F6-08:00:27:00:E8:04-34:17:EB:B2:BD:37,08:00:27:00:CC:F6,08:00:27:00:E8:04
34:17:EB:B1:EC:40,ITS8541WK-W7,192.168.26.99,ITS8541WK-W7,192.168.26.146,No Match,Match,08:00:27:00:40:2F-08:00:27:00:E0:9C-34:17:EB:B2:BB:53,08:00:27:00:40:2F,08:00:27:00:E0:9C
34:17:EB:B2:C3:26,ITS8601WK-W7,192.168.38.134,#N/A,#N/A,#N/A,#N/A,08:00:27:00:10:6D-08:00:27:00:34:30-34:17:EB:B2:C0:2A,08:00:27:00:10:6D,08:00:27:00:34:30
34:17:EB:B2:BD:37,ITS8602WK-W7,192.168.38.135,#N/A,#N/A,#N/A,#N/A,08:00:27:00:1C:5A-08:00:27:00:88:3F-34:17:EB:B2:BF:B3,08:00:27:00:1C:5A,08:00:27:00:88:3F
34:17:EB:B2:BB:53,ITS8603WK-W7,192.168.38.136,#N/A,#N/A,#N/A,#N/A,08:00:27:00:04:42-08:00:27:00:A8:6A-34:17:EB:B2:BC:23,08:00:27:00:04:42,08:00:27:00:A8:6A
34:17:EB:B2:C0:2A,ITS8604WK-W7,192.168.38.137,#N/A,#N/A,#N/A,#N/A,08:00:27:00:6C:67-08:00:27:00:A0:46-34:17:EB:B2:BE:CB,08:00:27:00:6C:67,08:00:27:00:A0:46
34:17:EB:B2:BF:B3,ITS8605WK-W7,192.168.38.138,#N/A,#N/A,#N/A,#N/A,08:00:27:00:4C:60-08:00:27:00:98:5F-34:17:EB:B2:BB:12,08:00:27:00:4C:60,08:00:27:00:98:5F
34:17:EB:B2:BC:23,ITS8606WK-W7,192.168.38.139,#N/A,#N/A,#N/A,#N/A,08:00:27:00:C8:C0-08:00:27:00:D8:84-34:17:EB:B2:BC:6B,08:00:27:00:C8:C0,08:00:27:00:D8:84
34:17:EB:B2:BE:CB,ITS8607WK-W7,192.168.38.140,#N/A,#N/A,#N/A,#N/A,08:00:27:00:3C:80-08:00:27:00:60:00-34:17:EB:B2:BC:8D-56:4E:90:62:E3:26,08:00:27:00:3C:80,08:00:27:00:60:00
34:17:EB:B2:BB:12,ITS8608WK-W7,192.168.38.141,#N/A,#N/A,#N/A,#N/A,08:00:27:00:70:77-08:00:27:00:C4:3C-34:17:EB:B2:C5:27,08:00:27:00:70:77,08:00:27:00:C4:3C
34:17:EB:B2:BC:6B,ITS8609WK-W7,192.168.38.142,#N/A,#N/A,#N/A,#N/A,08:00:27:00:78:87-08:00:27:00:78:B2-34:17:EB:B2:BD:69,08:00:27:00:78:87,08:00:27:00:78:B2
34:17:EB:B2:BC:8D,ITS8610WK-W7,192.168.38.143,#N/A,#N/A,#N/A,#N/A,08:00:27:00:14:87-08:00:27:00:A8:97-34:17:EB:B2:C3:0F,08:00:27:00:14:87,08:00:27:00:A8:97
34:17:EB:B2:C5:27,ITS8611WK-W7,192.168.38.144,#N/A,#N/A,#N/A,#N/A,08:00:27:00:D0:26-08:00:27:00:DC:FE-34:17:EB:B2:BD:85,08:00:27:00:D0:26,08:00:27:00:DC:FE
34:17:EB:B2:BD:69,ITS8612WK-W7,192.168.38.145,#N/A,#N/A,#N/A,#N/A,08:00:27:00:10:F1-08:00:27:00:88:BD-34:17:EB:B2:BC:1F,08:00:27:00:10:F1,08:00:27:00:88:BD
34:17:EB:B2:C3:0F,ITS8613WK-W7,192.168.38.146,#N/A,#N/A,#N/A,#N/A,08:00:27:00:78:44-08:00:27:00:DC:D4-34:17:EB:B2:A9:C7,08:00:27:00:78:44,08:00:27:00:DC:D4
34:17:EB:B2:BD:85,ITS8614WK-W7,192.168.38.147,#N/A,#N/A,#N/A,#N/A,08:00:27:00:18:FC-08:00:27:00:34:55-34:17:EB:B2:B4:92,08:00:27:00:18:FC,08:00:27:00:34:55
34:17:EB:B2:BC:1F,ITS8615WK-W7,192.168.38.148,#N/A,#N/A,#N/A,#N/A,08:00:27:00:58:43-08:00:27:00:D0:41-34:17:EB:B2:BC:4F,08:00:27:00:58:43,08:00:27:00:D0:41
34:17:EB:B2:A9:C7,ITS8616WK-W7,192.168.38.149,#N/A,#N/A,#N/A,#N/A,08:00:27:00:08:13-08:00:27:00:C4:0F-34:17:EB:B2:BA:E3,08:00:27:00:08:13,08:00:27:00:C4:0F
34:17:EB:B2:B4:92,ITS8617WK-W7,192.168.38.150,#N/A,#N/A,#N/A,#N/A,08:00:27:00:20:55-08:00:27:00:B8:62-34:17:EB:B2:C0:C5,08:00:27:00:20:55,08:00:27:00:B8:62
34:17:EB:B2:BC:4F,ITS8618WK-W7,192.168.38.151,#N/A,#N/A,#N/A,#N/A,08:00:27:00:1C:60-08:00:27:00:E8:24-34:17:EB:B2:C5:A3,08:00:27:00:1C:60,08:00:27:00:E8:24
34:17:EB:B2:BA:E3,ITS8619WK-W7,192.168.38.152,#N/A,#N/A,#N/A,#N/A,08:00:27:00:24:6E-08:00:27:00:E8:46-34:17:EB:B2:C3:36-B0:83:FE:6E:0F:DE,08:00:27:00:24:6E,08:00:27:00:E8:46
34:17:EB:B2:C0:C5,ITS8620WK-W7,192.168.38.153,#N/A,#N/A,#N/A,#N/A,08:00:27:00:98:8C-08:00:27:00:F0:AC-34:17:EB:B2:A9:EF,08:00:27:00:98:8C,08:00:27:00:F0:AC
34:17:EB:B2:C5:A3,ITS8621WK-W7,192.168.38.154,#N/A,#N/A,#N/A,#N/A,34:17:EB:A5:69:BC,#VALUE!,#VALUE!
34:17:EB:B2:C3:36,ITS8622WK-W7,192.168.38.155,#N/A,#N/A,#N/A,#N/A,34:17:EB:A5:72:90,#VALUE!,#VALUE!
34:17:EB:B2:A9:EF,ITS8600WK-W7,192.168.38.156,#N/A,#N/A,#N/A,#N/A,34:17:EB:A4:FA:7B,#VALUE!,#VALUE!
34:17:EB:A5:69:BC,ITS8401WK-W7,192.168.38.163,ITS8401WK-W10,192.168.38.163,Match,No Match,34:17:EB:A4:FC:78,#VALUE!,#VALUE!
34:17:EB:A5:69:BC,ITS8401WK-W7,192.168.38.163,ITS8401WK-W10,192.168.38.163,Match,No Match,0c:4d:e9:9e:da:8b,#VALUE!,#VALUE!
34:17:EB:A5:72:90,ITS8402WK-W7,192.168.38.164,ITS8402WK-W10,192.168.38.164,Match,No Match,0c:4d:e9:9f:17:f2,#VALUE!,#VALUE!
34:17:EB:A5:72:90,ITS8402WK-W7,192.168.38.164,ITS8402WK-W10,192.168.38.164,Match,No Match,0c:4d:e9:9e:e1:a7,#VALUE!,#VALUE!
34:17:EB:A4:FA:7B,ITS8403WK-W7,192.168.38.165,ITS8403WK-W10,192.168.38.165,Match,No Match,0c:4d:e9:9e:fb:f5,#VALUE!,#VALUE!
34:17:EB:A4:FA:7B,ITS8403WK-W7,192.168.38.165,ITS8403WK-W10,192.168.38.165,Match,No Match,0c:4d:e9:9e:e5:e0,#VALUE!,#VALUE!
34:17:EB:A4:FC:78,ITS8404WK-W7,192.168.38.166,ITS8404WK-W10,192.168.38.166,Match,No Match,38:c9:86:41:dc:9a,#VALUE!,#VALUE!
34:17:EB:A4:FC:78,ITS8404WK-W7,192.168.38.166,ITS8404WK-W10,192.168.38.166,Match,No Match,38:c9:86:3f:85:7c,#VALUE!,#VALUE!
0C:4D:E9:9E:DA:8B,ITS8805WK-MX,192.168.38.171,its8805wk-mx.local,192.168.38.171,Match,No Match,38:c9:86:3f:88:9e,#VALUE!,#VALUE!
0C:4D:E9:9F:17:F2,ITS8806WK-MX,192.168.38.172,its8806wk-mx.local,192.168.38.172,Match,No Match,38:c9:86:3f:87:9c,#VALUE!,#VALUE!
0C:4D:E9:9E:E1:A7,ITS8807WK-MX,192.168.38.173,its8807wk-mx.local,192.168.38.173,Match,No Match,38:c9:86:3f:87:ea,#VALUE!,#VALUE!
0C:4D:E9:9E:FB:F5,ITS8808WK-MX,192.168.38.174,its8808wk-mx.local,192.168.38.174,Match,No Match,38:c9:86:3f:85:a5,#VALUE!,#VALUE!
0C:4D:E9:9E:E5:E0,ITS8810WK-MX,192.168.38.176,its8810wk-mx.local,192.168.38.176,Match,No Match,38:c9:86:3f:85:ba,#VALUE!,#VALUE!
38:C9:86:41:DC:9A,ITS8171WK-MX,192.168.40.61,its8171wk-mx.local,192.168.40.61,Match,No Match,38:c9:86:3f:85:36,#VALUE!,#VALUE!
38:C9:86:3F:85:7C,ITS8172WK-MX,192.168.40.62,its8172wk-mx.local,192.168.40.62,Match,No Match,38:c9:86:3f:85:6a,#VALUE!,#VALUE!
38:C9:86:3F:88:9E,ITS8173WK-MX,192.168.40.63,its8173wk-mx.local,192.168.40.63,Match,No Match,38:c9:86:3f:85:2e,#VALUE!,#VALUE!
38:C9:86:3F:87:9C,ITS8174WK-MX,192.168.40.64,its8174wk-mx.local,192.168.40.64,Match,No Match,38:c9:86:42:1b:5d,#VALUE!,#VALUE!
38:C9:86:3F:87:EA,ITS8175WK-MX,192.168.40.65,its8175wk-mx.local,192.168.40.65,Match,No Match,38:c9:86:41:de:17,#VALUE!,#VALUE!
38:C9:86:3F:85:A5,ITS8176WK-MX,192.168.40.66,its8176wk-mx.local,192.168.40.66,Match,No Match,38:c9:86:42:18:15,#VALUE!,#VALUE!
38:C9:86:3F:85:BA,ITS8177WK-MX,192.168.40.67,its8177wk-mx.local,192.168.40.67,Match,No Match,38:c9:86:3f:85:d3,#VALUE!,#VALUE!
38:C9:86:3F:85:36,ITS8178WK-MX,192.168.40.68,its8178wk-mx.local,192.168.40.68,Match,No Match,38:c9:86:42:17:72,#VALUE!,#VALUE!
38:C9:86:42:18:5B,ITS8179WK-MX,192.168.40.69,#N/A,#N/A,#N/A,#N/A,38:c9:86:42:17:1d,#VALUE!,#VALUE!
38:C9:86:3F:85:6A,ITS8180WK-W7,192.168.40.70,its8180wk-w7.local,192.168.40.70,Match,No Match,38:c9:86:3f:88:49,#VALUE!,#VALUE!
38:C9:86:3F:85:2E,ITS8181WK-MX,192.168.40.71,its8181wk-mx.local,192.168.40.71,Match,No Match,38:c9:86:3f:86:1b,#VALUE!,#VALUE!
38:C9:86:42:1B:5D,ITS8182WK-MX,192.168.40.72,its8182wk-mx.local,192.168.40.72,Match,No Match,38:c9:86:3f:89:81,#VALUE!,#VALUE!
38:C9:86:41:DE:17,ITS8183WK-MX,192.168.40.73,its8183wk-mx.local,192.168.40.73,Match,No Match,B8:CA:3A:73:36:76,#VALUE!,#VALUE!
38:C9:86:42:18:15,ITS8184WK-MX,192.168.40.74,its8184wk-mx.local,192.168.40.74,Match,No Match,38:c9:86:42:1c:6e,#VALUE!,#VALUE!
38:C9:86:3F:85:D3,ITS8185WK-MX,192.168.40.75,its8185wk-mx.local,192.168.40.75,Match,No Match,38:c9:86:38:52:98,#VALUE!,#VALUE!
38:C9:86:42:17:72,ITS8186WK-MX,192.168.40.76,its8186wk-mx.local,192.168.40.76,Match,No Match,38:c9:86:41:9b:be,#VALUE!,#VALUE!
38:C9:86:42:17:1D,ITS8187WK-MX,192.168.40.77,its8187wk-mx.local,192.168.40.77,Match,No Match,38:c9:86:42:12:2f,#VALUE!,#VALUE!
38:C9:86:3F:88:49,ITS8188WK-MX,192.168.40.78,kc-imac-18.sts.its.nyu.edu,192.168.40.78,Match,No Match,38:c9:86:3f:85:16,#VALUE!,#VALUE!
38:C9:86:3F:86:1B,ITS8189WK-MX,192.168.40.79,its8189wk-mx.local,192.168.40.79,Match,No Match,38:c9:86:3f:86:84,#VALUE!,#VALUE!
38:C9:86:3F:89:81,ITS8190WK-MX,192.168.40.80,its8190wk-mx.local,192.168.40.80,Match,No Match,38:c9:86:3f:88:6f,#VALUE!,#VALUE!
10:DD:B1:DE:67:FD,GRI-SHANGHAI-OFFICE 1134-02,192.168.52.120,#N/A,#N/A,#N/A,#N/A,38:c9:86:42:18:c3,#VALUE!,#VALUE!
10:DD:B1:9D:D5:58,GRI-SHANGHAI-OFFICE 1134-01,192.168.52.121,#N/A,#N/A,#N/A,#N/A,38:c9:86:3f:86:80,#VALUE!,#VALUE!
A8:20:66:53:37:90,GRI-SHANGHAI-OFFICE 1135-01,192.168.52.122,#N/A,#N/A,#N/A,#N/A,18:66:DA:11:CD:B2,#VALUE!,#VALUE!
0C:4D:E9:D0:B6:5A,SHANGHAI-SPRING,192.168.52.129,#N/A,#N/A,#N/A,#N/A,18:66:DA:05:CA:77,#VALUE!,#VALUE!
0C:4D:E9:CC:32:5E,GRI-SHANGHAI-OFFICE 1163-01,192.168.52.131,#N/A,#N/A,#N/A,#N/A,18:66:DA:11:E5:7A,#VALUE!,#VALUE!
0C:4D:E9:D0:BC:E9,GRI-SHANGHAI-OFFICE 1164-01,192.168.52.133,#N/A,#N/A,#N/A,#N/A,18:66:DA:07:7B:51,#VALUE!,#VALUE!
0C:4D:E9:A7:EB:B5,ITS8651WK-MX,192.168.65.73,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:F9:FD,#VALUE!,#VALUE!
0C:4D:E9:A7:E4:72,ITS8652WK-MX,192.168.65.74,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FA:C0,#VALUE!,#VALUE!
B8:CA:3A:73:25:25,ITS8318WK-W7,192.168.66.11,#N/A,#N/A,#N/A,#N/A,18:66:DA:11:E6:6B,#VALUE!,#VALUE!
90:B1:1C:A3:D0:85,ITS8328WK-W7,192.168.66.128,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FB:C6,#VALUE!,#VALUE!
B8:CA:3A:74:55:3A,ITS8329WK-W7,192.168.66.131,#N/A,#N/A,#N/A,#N/A,18:66:DA:11:E6:26,#VALUE!,#VALUE!
B8:CA:3A:74:5A:8B,ITS8330WK-W7,192.168.66.133,#N/A,#N/A,#N/A,#N/A,18:66:DA:23:9B:80,#VALUE!,#VALUE!
90:B1:1C:A2:03:37,ITS8331WK-W7,192.168.66.137,#N/A,#N/A,#N/A,#N/A,18:66:DA:25:E2:BC,#VALUE!,#VALUE!
B8:CA:3A:74:58:E5,ITS8319WK-W7,192.168.66.14,#N/A,#N/A,#N/A,#N/A,18:66:DA:25:EC:F1,#VALUE!,#VALUE!
90:B1:1C:A3:D7:04,ITS8332WK-W7,192.168.66.146,#N/A,#N/A,#N/A,#N/A,18:66:DA:05:ED:AE,#VALUE!,#VALUE!
B8:CA:3A:74:75:03,ITS8333WK-W7,192.168.66.147,#N/A,#N/A,#N/A,#N/A,18:66:DA:25:EB:8B,#VALUE!,#VALUE!
B8:CA:3A:73:36:76,UDIADMI-JCGL142,192.168.66.160,UDIADMI-JCGL142,192.168.66.160,Match,Match,18:66:DA:25:E5:FC,#VALUE!,#VALUE!
38:C9:86:42:1C:6E,ITS8302WK-MX,192.168.66.172,its8302wk-mx.local,192.168.66.172,Match,No Match,18:66:DA:25:E5:D8,#VALUE!,#VALUE!
38:C9:86:38:52:98,ITS8303WK-MX,192.168.66.173,its8303wk-mx.local,192.168.66.173,Match,No Match,18:66:DA:23:9A:ED,#VALUE!,#VALUE!
38:C9:86:41:9B:BE,ITS8304WK-MX,192.168.66.174,its8304wk-mx.local,192.168.66.174,Match,No Match,18:66:DA:25:E5:A8,#VALUE!,#VALUE!
38:C9:86:42:12:2F,ITS8305WK-MX,192.168.66.175,its8305wk-mx.local,192.168.66.175,Match,No Match,18:66:DA:25:EB:5F,#VALUE!,#VALUE!
38:C9:86:3F:85:16,ITS8306WK-MX,192.168.66.176,its8306wk-mx.local,192.168.66.176,Match,No Match,18:66:DA:25:EB:6A,#VALUE!,#VALUE!
38:C9:86:3F:86:84,ITS8307WK-MX,192.168.66.177,its8307wk-mx.local,192.168.66.177,Match,No Match,64:00:6A:96:AA:A5,#VALUE!,#VALUE!
38:C9:86:3F:88:6F,ITS8308WK-MX,192.168.66.178,its8308wk-mx.local,192.168.66.178,Match,No Match,0c:4d:e9:9c:31:c8,#VALUE!,#VALUE!
38:C9:86:42:18:C3,ITS8309WK-MX,192.168.66.179,its8309wk-mx.local,192.168.66.179,Match,No Match,18:66:DA:36:90:51,#VALUE!,#VALUE!
38:C9:86:3F:86:80,ITS8310WK-MX,192.168.66.180,its8310wk-mx.local,192.168.66.180,Match,No Match,18:66:DA:15:FD:A9,#VALUE!,#VALUE!
90:B1:1C:A1:D2:17,ITS8335WK-W7,192.168.66.191,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FD:1E,#VALUE!,#VALUE!
90:B1:1C:A1:D8:CD,ITS8336WK-W7,192.168.66.192,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FB:8D,#VALUE!,#VALUE!
90:B1:1C:A1:D4:E5,ITS8337WK-W7,192.168.66.193,#N/A,#N/A,#N/A,#N/A,18:66:DA:15:FB:7D,#VALUE!,#VALUE!
90:B1:1C:A3:D1:DF,ITS8338WK-W7,192.168.66.194,#N/A,#N/A,#N/A,#N/A,5C:F9:DD:DF:65:B4,#VALUE!,#VALUE!
B8:CA:3A:74:76:26,ITS8320WK-W7,192.168.66.20,#N/A,#N/A,#N/A,#N/A,5C:F9:DD:DE:09:25,#VALUE!,#VALUE!
90:B1:1C:A3:D2:10,ITS8322WK-W7,192.168.66.29,#N/A,#N/A,#N/A,#N/A,5C:F9:DD:DE:FB:52,#VALUE!,#VALUE!
18:66:DA:11:CD:B2,ITS8324WK-W10,192.168.66.45,ITS8324WK-W10,192.168.66.45,Match,Match,5C:F9:DD:DF:58:FD,#VALUE!,#VALUE!
18:66:DA:05:CA:77,ITS8325WK-W10,192.168.66.46,ITS8325WK-W10,192.168.66.46,Match,Match,5C:F9:DD:DF:63:17,#VALUE!,#VALUE!
18:66:DA:11:E5:7A,ITS8326WK-W10,192.168.66.47,ITS8326WK-W10,192.168.66.47,Match,Match,5C:F9:DD:E9:A5:55,#VALUE!,#VALUE!
18:66:DA:07:7B:51,ITS8327WK-W10,192.168.66.48,ITS8327WK-W10,192.168.66.48,Match,Match,18:66:DA:15:FD:6E,#VALUE!,#VALUE!
90:B1:1C:A1:AD:31,ITS8316WK-W7,192.168.66.5,#N/A,#N/A,#N/A,#N/A,5C:F9:DD:DF:14:12,#VALUE!,#VALUE!
90:B1:1C:A1:D0:29,ITS8323WK-W7,192.168.66.50,#N/A,#N/A,#N/A,#N/A,5C:F9:DD:DE:CF:23,#VALUE!,#VALUE!
18:66:DA:15:F9:FD,ITS8328WK-W10,192.168.66.51,ITS8322WK-W10,192.168.66.51,Match,No Match,5C:F9:DD:DE:CF:3A,#VALUE!,#VALUE!
18:66:DA:15:FA:C0,ITS8329WK-W10,192.168.66.52,ITS8323WK-W10,192.168.66.52,Match,No Match,5C:F9:DD:DF:63:60,#VALUE!,#VALUE!
18:66:DA:11:E6:6B,ITS8330WK-W10,192.168.66.53,ITS8327WK-W10,192.168.66.53,Match,No Match,5C:F9:DD:DF:57:B2,#VALUE!,#VALUE!
18:66:DA:15:FB:C6,ITS8331WK-W10,192.168.66.55,ITS8331WK-W10,192.168.66.55,Match,Match,5C:F9:DD:DE:CA:5D,#VALUE!,#VALUE!
18:66:DA:11:E6:26,ITS8332WK-W10,192.168.66.56,ITS8330WK-W10,192.168.66.56,Match,No Match,5C:F9:DD:DF:14:63,#VALUE!,#VALUE!
18:66:DA:25:D5:46,ITS8333WK-W10,192.168.66.60,#N/A,#N/A,#N/A,#N/A,5C:F9:DD:DE:C9:5F,#VALUE!,#VALUE!
18:66:DA:23:9B:80,ITS8334WK-W10,192.168.66.61,ITS8329WK-W10,192.168.66.61,Match,No Match,5C:F9:DD:DF:65:24,#VALUE!,#VALUE!
18:66:DA:25:E2:BC,ITS8335WK-W10,192.168.66.62,ITS8332WK-W10,192.168.66.62,Match,No Match,5C:F9:DD:DF:63:40,#VALUE!,#VALUE!
18:66:DA:25:EC:F1,ITS8336WK-W10,192.168.66.63,ITS8328WK-W10,192.168.66.63,Match,No Match,5C:F9:DD:DF:65:42,#VALUE!,#VALUE!
18:66:DA:05:ED:AE,ITS8337WK-W10,192.168.66.64,ITS8333WK-W10,192.168.66.64,Match,No Match,5C:F9:DD:DE:CE:11,#VALUE!,#VALUE!
18:66:DA:25:EB:8B,ITS8338WK-W10,192.168.66.69,ITS8338WK-W10,192.168.66.69,Match,Match,5C:F9:DD:DF:65:4D,#VALUE!,#VALUE!
90:B1:1C:A3:D4:D8,ITS8317WK-W7,192.168.66.7,#N/A,#N/A,#N/A,#N/A,5C:F9:DD:DF:64:54,#VALUE!,#VALUE!
18:66:DA:25:E5:FC,ITS8339WK-W10,192.168.66.72,ITS8339WK-W10,192.168.66.72,Match,Match,5C:F9:DD:DE:CE:D5,#VALUE!,#VALUE!
18:66:DA:25:E5:D8,ITS8340WK-W10,192.168.66.74,ITS8340WK-W10,192.168.66.74,Match,Match,5C:F9:DD:DF:09:C0,#VALUE!,#VALUE!
18:66:DA:23:9A:ED,ITS8341WK-W10,192.168.66.75,ITS8341WK-W10,192.168.66.75,Match,Match,5C:F9:DD:DF:1B:A7,#VALUE!,#VALUE!
18:66:DA:25:E5:A8,UDIADMI-CK0KC54,192.168.66.77,ITS8342WK-W10,192.168.66.77,Match,No Match,5C:F9:DD:DF:62:30,#VALUE!,#VALUE!
90:B1:1C:A3:D3:37,ITS8325WK-W7,192.168.66.78,#N/A,#N/A,#N/A,#N/A,34:17:EB:A4:FC:B1,#VALUE!,#VALUE!
B8:CA:3A:74:75:8E,ITS8321WK-W7,192.168.66.8,#N/A,#N/A,#N/A,#N/A,5C:F9:DD:EA:53:FD,#VALUE!,#VALUE!
90:B1:1C:A3:D2:1C,ITS8326WK-W7,192.168.66.80,#N/A,#N/A,#N/A,#N/A,18:66:DA:25:EB:C1,#VALUE!,#VALUE!
18:66:DA:25:EB:5F,UDIADMI-5HEHUK3,192.168.66.81,ITS8344WK-W10,192.168.66.81,Match,No Match,18:66:DA:25:E6:0A,#VALUE!,#VALUE!
18:66:DA:25:EB:6A,UDIADMI-6P13C07,192.168.66.82,ITS8343WK-W10,192.168.66.82,Match,No Match,5C:F9:DD:DF:65:89,#VALUE!,#VALUE!
64:00:6A:96:AA:A5,UDIADMI-PVEE09V,192.168.66.84,ITS8345WK-W10,192.168.66.84,Match,No Match,34:17:EB:A4:F0:98,#VALUE!,#VALUE!
0C:4D:E9:9C:31:C8,staff-3a-frontdesk,192.168.66.85,staff-3a-frontdesk.local,192.168.66.85,Match,No Match,34:17:EB:A5:6D:5A,#VALUE!,#VALUE!
18:66:DA:36:90:51,ITS8342WK-W7,192.168.66.86,ITS8319WK-W10,192.168.66.86,Match,No Match,34:17:EB:A4:FC:5A,#VALUE!,#VALUE!
90:B1:1C:A3:D8:DD,ITS8327WK-W7,192.168.66.97,#N/A,#N/A,#N/A,#N/A,34:17:EB:A5:75:B4,#VALUE!,#VALUE!
18:66:DA:15:FD:A9,ITS8502WK-W10,192.168.9.10,ITS8502WK-W10,192.168.9.10,Match,Match,34:17:EB:A5:74:EF,#VALUE!,#VALUE!
18:66:DA:15:FD:1E,ITS8503WK-W10,192.168.9.11,ITS8503WK-W10,192.168.9.11,Match,Match,34:17:EB:A4:F9:2E,#VALUE!,#VALUE!
18:66:DA:15:FB:8D,ITS8504WK-W10,192.168.9.12,ITS8504WK-W10,192.168.9.12,Match,Match,34:17:EB:A4:FC:71,#VALUE!,#VALUE!
18:66:DA:15:FB:7D,ITS8505WK-W10,192.168.9.13,ITS8505WK-W10,192.168.9.13,Match,Match,34:17:EB:A5:BC:6B,#VALUE!,#VALUE!
5C:F9:DD:DF:65:B4,ITS8704WK-W7,192.168.9.133,ITS8704WK-W7,192.168.9.133,Match,Match,34:17:EB:A5:79:34,#VALUE!,#VALUE!
5C:F9:DD:DE:09:25,ITS8703WK-W7,192.168.9.134,ADMINIS-KGQS8K9,192.168.9.134,Match,No Match,34:17:EB:A4:F8:E3,#VALUE!,#VALUE!
5C:F9:DD:DE:FB:52,ITS8702WK-W7,192.168.9.135,ITS8702WK-W7,192.168.9.135,Match,Match,34:17:EB:A4:F7:A3,#VALUE!,#VALUE!
5C:F9:DD:DF:58:FD,ITS8701WK-W7,192.168.9.136,ITS8701WK-W7,192.168.9.136,Match,Match,34:17:EB:A5:BD:5D,#VALUE!,#VALUE!
5C:F9:DD:DF:63:17,ITS8700WK-W7,192.168.9.137,ITS8697WK-W7,192.168.9.137,Match,No Match,34:17:EB:A4:F8:F2,#VALUE!,#VALUE!
5C:F9:DD:E9:A5:55,ITS8692WK-W7,192.168.9.139,ITS8698WK-W7,192.168.9.139,Match,No Match,34:17:EB:A5:BA:A0,#VALUE!,#VALUE!
18:66:DA:15:FD:6E,ITS8506WK-W10,192.168.9.14,ITS8506WK-W10,192.168.9.14,Match,Match,34:17:EB:A5:73:74,#VALUE!,#VALUE!
5C:F9:DD:DF:14:12,ITS8698WK-W7,192.168.9.140,ITS8698WK-W7,192.168.9.140,Match,Match,34:17:EB:A5:78:55,#VALUE!,#VALUE!
5C:F9:DD:DE:CF:23,ITS8696WK-W7,192.168.9.141,ITS8696WK-W7,192.168.9.141,Match,Match,34:17:EB:A4:FB:80,#VALUE!,#VALUE!
5C:F9:DD:DE:CF:3A,ITS8697WK-W7,192.168.9.142,ITS8697WK-W7,192.168.9.142,Match,Match,34:17:EB:A5:78:0D,#VALUE!,#VALUE!
